163.44144;2.20455E-4
163.75838;2.21057E-4
164.07533;2.21659E-4
164.39227;2.22263E-4
164.70921;2.22866E-4
165.02615;2.23471E-4
165.34309;2.24075E-4
165.66004;2.24681E-4
165.97698;2.25286E-4
166.29392;2.25893E-4
166.61086;2.26499E-4
166.9278;2.27106E-4
167.24474;2.27713E-4
167.56169;2.28321E-4
167.87863;2.28929E-4
168.19557;2.29537E-4
168.51251;2.30145E-4
168.82945;2.30753E-4
169.1464;2.31362E-4
169.46334;2.31971E-4
169.78028;2.3258E-4
170.09722;2.33188E-4
170.41416;2.33797E-4
170.73111;2.34406E-4
171.04805;2.35015E-4
171.36499;2.35624E-4
171.68193;2.36233E-4
171.99887;2.36842E-4
172.31582;2.3745E-4
172.63276;2.38058E-4
172.9497;2.38667E-4
173.26664;2.39275E-4
173.58358;2.39882E-4
173.90053;2.4049E-4
174.21747;2.41097E-4
174.53441;2.41704E-4
174.85135;2.4231E-4
175.16829;2.42917E-4
175.48524;2.43523E-4
175.80218;2.44129E-4
176.11912;2.44734E-4
176.43606;2.45339E-4
176.753;2.45943E-4
177.06994;2.46548E-4
177.38689;2.47151E-4
177.70383;2.47755E-4
178.02077;2.48358E-4
178.33771;2.4896E-4
178.65465;2.49562E-4
178.9716;2.50164E-4
179.28854;2.50765E-4
179.60548;2.51365E-4
179.92242;2.51965E-4
180.23936;2.52565E-4
180.55631;2.53164E-4
180.87325;2.53762E-4
181.19019;2.5436E-4
181.50713;2.54957E-4
181.82407;2.55553E-4
182.14102;2.56149E-4
182.45796;2.56745E-4
182.7749;2.57339E-4
183.09184;2.57933E-4
183.40878;2.58527E-4
183.72573;2.5912E-4
184.04267;2.59713E-4
184.35961;2.60306E-4
184.67655;2.60898E-4
184.99349;2.61489E-4
185.31044;2.62081E-4
185.62738;2.62672E-4
185.94432;2.63263E-4
186.26126;2.63854E-4
186.5782;2.64444E-4
186.89515;2.65035E-4
187.21209;2.65625E-4
187.52903;2.66216E-4
187.84597;2.66806E-4
188.16291;2.67397E-4
188.47985;2.67987E-4
188.7968;2.68578E-4
189.11374;2.69168E-4
189.43068;2.69759E-4
189.74762;2.7035E-4
190.06456;2.70942E-4
190.38151;2.71533E-4
190.69845;2.72125E-4
191.01539;2.72718E-4
191.33233;2.7331E-4
191.64927;2.73903E-4
191.96622;2.74497E-4
192.28316;2.75091E-4
192.6001;2.75685E-4
192.91704;2.7628E-4
193.23398;2.76875E-4
193.55093;2.77471E-4
193.86787;2.78067E-4
194.18481;2.78663E-4
194.50175;2.79259E-4
194.81869;2.79856E-4
195.13564;2.80452E-4
195.45258;2.81049E-4
195.76952;2.81646E-4
196.08646;2.82243E-4
196.4034;2.8284E-4
196.72035;2.83437E-4
197.03729;2.84034E-4
197.35423;2.84631E-4
197.67117;2.85228E-4
197.98811;2.85825E-4
198.30506;2.86422E-4
198.622;2.87019E-4
198.93894;2.87615E-4
199.25588;2.88211E-4
199.57282;2.88807E-4
199.88976;2.89403E-4
200.20671;2.89999E-4
200.52365;2.90594E-4
200.84059;2.91188E-4
201.15753;2.91783E-4
201.47447;2.92377E-4
201.79142;2.9297E-4
202.10836;2.93563E-4
202.4253;2.94156E-4
202.74224;2.94748E-4
203.05918;2.9534E-4
203.37613;2.95932E-4
203.69307;2.96524E-4
204.01001;2.97116E-4
204.32695;2.97708E-4
204.64389;2.98299E-4
204.96084;2.98891E-4
205.27778;2.99483E-4
205.59472;3.00075E-4
205.91166;3.00667E-4
206.2286;3.01259E-4
206.54555;3.01852E-4
206.86249;3.02446E-4
207.17943;3.03039E-4
207.49637;3.03633E-4
207.81331;3.04227E-4
208.13026;3.04821E-4
208.4472;3.05415E-4
208.76414;3.06009E-4
209.08108;3.06603E-4
209.39802;3.07197E-4
209.71496;3.07791E-4
210.03191;3.08384E-4
210.34885;3.08977E-4
210.66579;3.0957E-4
210.98273;3.10163E-4
211.29967;3.10755E-4
211.61662;3.11346E-4
211.93356;3.11937E-4
212.2505;3.12527E-4
212.56744;3.13118E-4
212.88438;3.13707E-4
213.20133;3.14297E-4
213.51827;3.14887E-4
213.83521;3.15476E-4
214.15215;3.16066E-4
214.46909;3.16655E-4
214.78604;3.17245E-4
215.10298;3.17835E-4
215.41992;3.18425E-4
215.73686;3.19016E-4
216.0538;3.19607E-4
216.37075;3.20198E-4
216.68769;3.20791E-4
217.00463;3.21383E-4
217.32157;3.21976E-4
217.63851;3.2257E-4
217.95546;3.23164E-4
218.2724;3.23758E-4
218.58934;3.24352E-4
218.90628;3.24946E-4
219.22322;3.2554E-4
219.54017;3.26134E-4
219.85711;3.26729E-4
220.17405;3.27322E-4
220.49099;3.27916E-4
220.80793;3.2851E-4
221.12487;3.29103E-4
221.44182;3.29696E-4
221.75876;3.30288E-4
222.0757;3.3088E-4
222.39264;3.31472E-4
222.70958;3.32063E-4
223.02653;3.32654E-4
223.34347;3.33245E-4
223.66041;3.33836E-4
223.97735;3.34426E-4
224.29429;3.35015E-4
224.61124;3.35605E-4
224.92818;3.36194E-4
